name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Hg;mHg;Массовая доля CaCO3;Массовая доля Ca(OH)2;Объем суспензии CaCO3;Объем суспензии Ca(OH)2;volume_calculation_note;mass_calculation_note;Cl_MS;K_MS;Pd_MS;Fe_MS;Al_MS;Ni_MS;Mn_MS;Ag_MS;Mo_MS;Ca_MS;Os_MS;Au_MS;Pb_MS;Zn_MS;Hg_MS;Cd_MS;Pt_MS;Ru_MS;S_MS;Ir_MS;Rh_MS;Co_MS;Cu_MS;mFe_MS;mCa_MS;mAu_MS;mZn_MS;mPd_MS;mK_MS;mMo_MS;mAl_MS;mCl_MS;mS_MS;mRh_MS;mCd_MS;mRu_MS;mHg_MS;mIr_MS;mOs_MS;mAg_MS;mPt_MS;mNi_MS;mCo_MS;mPb_MS;mMn_MS;mCu_MS;Co_AES;Zn_AES;Si_AES;Sc_AES;Ni_AES;S_AES;Al_AES;Ca_AES;Fe_AES;Mn_AES;Cd_AES;Mg_AES;Pb_AES;Cu_AES;Valiq._AES;mCd_AES;mS_AES;mAl_AES;mCo_AES;mCa_AES;mPb_AES;mZn_AES;mMg_AES;mCu_AES;mFe_AES;mMn_AES;mSi_AES;mSc_AES;mNi_AES;Valiq, ml;flag_rebalance_mass;flag_rebalance_volume;zero_V (ml);zero_sample_mass
T2-P7A2;62.005;0.1061;0.6856;0.0526;0.0089;0.0126;3253.5;266.5793;8.1197;0.2094;False;0.0;461;[];3.0;0.0;2026-01-26T16:26:07.625424;1.0;0.8798;0.007;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;False;7.813;127.5;0.0267;False;7.9196;0.1625;4.9615;0.8854;0.5467;381.7237;0.0681;13.31;4.664;6.7437;0.1161;2544.0;0.2498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-F7Z1;58.515;0.2475;0.3847;0.0236;0.0032;0.0045;2727.0;128.6934;6.1907;0.1546;False;0.0;462;[];3.0;0.0;2026-01-26T16:26:07.625426;1.0;0.9329;0.0043;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;False;2.5897;82.205;0.0153;False;4.2073;0.0968;3.04;0.5001;0.3363;73.0776;0.0387;3.287;2.906;4.1366;0.0691;1771.3333;0.1225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-F7Z2;79.745;0.3748;0.495;0.0285;0.0203;0.0286;3012.0;264.4579;9.287;0.2798;False;0.0;463;[];3.0;0.0;2026-01-26T16:26:07.625431;1.0;0.9122;0.0046;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;False;6.9727;97.205;0.019;False;5.0841;0.1182;3.6954;0.6643;0.467;159.587;0.0515;5.867;3.4567;5.0255;0.0846;2077.0;0.2238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L7A1;81.2479;0.0283;1.3104;0.0147;8.8382;0.1966;3618.9126;76.3675;37.1438;0.7139;False;0.0;464;['импорт_исп_аэс', '2026-01-21'];0.0;0.0;2026-01-26T16:26:07.625433;0.0;-0.2887;0.0102;0.0;0.0;False;0.0;0.0;0.0;204.74;0.0;-286.63599999999997;0.0;0.0;0.0;0.0;0.0;False;245.2;161.7;0.1202;False;6.2225;0.3872;10.136;1.9935;0.954;3656.4743;0.0523;7.9313;7.4103;13.568;0.2763;6080.0;11.049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;149.44 + 55.3 H2SO4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L7A2;71.9029;0.0919;1.2864;0.0083;9.4002;0.2121;3623.4126;57.2756;36.7671;0.8952;False;0.0;465;['импорт_исп_аэс', '2026-01-21'];0.0;0.0;2026-01-26T16:26:07.625436;0.0;-0.2883;0.0108;0.0;0.0;False;0.0;0.0;0.0;207.64;0.0;-290.69599999999997;0.0;0.0;0.0;0.0;0.0;False;258.1667;166.0;0.126;False;6.5054;0.3947;10.4212;2.0751;0.9589;3633.012;0.0695;8.5683;7.5373;13.9707;0.2786;6032.3333;12.1167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;149.64 + 58.0 H2SO4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-F7A1;66.485;0.1202;0.4872;0.0339;0.0056;0.008;3118.5;458.9123;6.3093;0.1886;False;0.0;466;[];3.0;0.0;2026-01-26T16:26:07.625439;1.0;0.9079;0.0066;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;False;7.015;104.6;0.0204;False;5.0912;0.1237;3.6527;0.77;0.4439;197.0076;0.0679;15.61;3.79;4.9558;0.0888;2148.0;0.2491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-F7A2;64.165;0.1768;0.5745;0.0306;0.0053;0.0076;3233.5;412.2433;9.8793;0.2618;False;0.0;467;[];3.0;0.0;2026-01-26T16:26:07.625442;1.0;0.8921;0.0058;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;False;11.98;111.55;0.0243;False;5.0205;0.1404;4.1592;0.9677;0.4974;265.438;0.0605;20.51;4.077;5.6566;0.1006;2330.6667;0.3236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L7A1;57.319;0.594;0.6558;0.007;3.6741;0.1831;4437.0;319.6123;18.704;0.335;False;0.0;468;[];3.0;0.0;2026-02-11T07:36:17.866437;289.42;0.8045;0.007;0.0;0.0;False;0.0;0.0;0.0;204.74;1.4135977337110481;118.552;0.0;0.0;0.0;0.0;0.0;False;123.7459;158.15;0.1204;False;6.4347;0.4016;0.0679;2.5845;0.5465;3610.9656;0.0429;7.995;3.465;14.2451;0.002;6845.5;11.4692;2026-02-03T10:05:45.924274;T2-L7C1;10.0;0.0052;0.0018426599999999999;253.35735566000002;9.263;0.0089;1.6471333;7.52235234;0.0009;0.0;0.0;313.2522;9084.3138;0.0005;0.0020474;153.0;117.35492060000001;0.001;0.0013;38.2945696;0.0040948;0.01064648;18.965066200000003;0.0233;1.1189041;0.05;2026-02-15T15:31:44.859087;1.3426849200000002;7.094241;0.0;0.13901846;0.047704420000000004;0.0010237;14015.476700000001;0.00266162;0.01822186;0.0;16.368963;323.79631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002;0.00040948;0.0;0.0;0.0;0.0;149.44 + 55.3 H2SO4;0.0;153.0;9.263;0.0013;4437.0;123.7459;18.704;3.465;0.0089;0.0233;57.319;0.0005;0.0;0.0679;0.5465;0.0002;0.002;0.0;0.0052;6845.5;0.0009;0.001;0.6558;3.6741;9084.3138;117.35492060000001;0.0;1.1189041;0.00266162;18.965066200000003;0.047704420000000004;253.35735566000002;313.2522;14015.476700000001;0.0020474;0.0040948;0.01064648;0.00040948;0.0018426599999999999;0.0010237;0.01822186;0.0;38.2945696;1.3426849200000002;0.13901846;7.094241;7.52235234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-L7A2;50.718;0.2546;0.6511;0.0143;3.9681;0.1676;4680.0;167.5843;18.785;0.5;False;0.0;469;[];3.0;0.0;2026-02-11T07:36:17.866439;295.17;0.8002;0.0078;0.0;0.0;False;0.0;0.0;0.0;207.64;1.4215469081101908;122.54200000000003;0.0;0.0;0.0;0.0;0.0;False;129.4994;164.6;0.1272;False;6.9296;0.4053;0.0651;2.5366;0.5602;3631.7902;0.0558;8.7223;3.565;14.7298;0.0022;6640.9;11.9835;2026-02-03T10:05:45.924282;T2-L7C2;10.0;0.0055;0.0020764;268.89255416;9.54;0.0091;1.66153528;8.23936284;0.001;0.00020763999999999998;0.0;269.932;9717.552;0.0006;0.00228404;130.0;105.3108552;0.0011;0.0014;39.005174;0.00456808;0.011420199999999998;19.808855999999995;0.0246;1.16319928;0.05;2026-02-15T15:31:44.859174;1.3519440399999998;7.402365999999999;0.0;0.13517364;0.05107944;0.0012458399999999998;13789.16476;0.0029069599999999997;0.018895239999999997;0.0001;18.11098372;341.77544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001;0.00020763999999999998;0.0;0.0;0.0;0.0;149.64 + 58.0 H2SO4;0.0;130.0;9.54;0.0014;4680.0;129.4994;18.785;3.565;0.0091;0.0246;50.718;0.0006;0.0;0.0651;0.5602;0.0001;0.0022;0.0001;0.0055;6640.9;0.001;0.0011;0.6511;3.9681;9717.552;105.3108552;0.0;1.16319928;0.0029069599999999997;19.808855999999995;0.05107944;268.89255416;269.932;13789.16476;0.00228404;0.00456808;0.011420199999999998;0.00020763999999999998;0.0020764;0.0012458399999999998;0.018895239999999997;0.00020763999999999998;39.005174;1.3519440399999998;0.13517364;7.402365999999999;8.23936284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Т13_21;489.9679;10.0;4.9977;0.35;74.9982;1.5;6278.4126;907.5;182.9971;0.4;0;0.0;470;['автослияние'];3.0;1.0;2026-01-26T16:26:07.625449;0.0;-1.0827;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2026-01-21T18:03:05.494985;0.0;0.0;0.0;['Т13_215', 'Т13_210'];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Т13_31;494.9679;10.0;3.9977;0.6;44.4982;1.0;6304.4126;914.0;149.9971;0.8;0;0.0;471;['автослияние'];3.0;1.0;2026-01-26T16:26:07.625452;0.0;-1.0827;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2026-01-21T18:03:05.495460;0.0;0.0;0.0;['Т13_315', 'Т13_310'];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-P2A2;29.9596;51.9471;0.1062;0.095;0.0532;0.0386;1863.0793;399.4333;0.4144;0.0062;0;0.0;472;['автослияние'];3.0;0.0;2026-01-26T16:26:07.625455;1.0;-0.0642;0.0071;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;2026-01-21T18:03:05.495909;0.0;0.0;0.0;['T2-P2A21', 'T2-P2A22'];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-P2A1;16.5379;28.7001;0.0439;0.0408;0.0049;0.0095;1544.0793;252.8952;0.0265;0.0046;0;0.0;473;['автослияние'];3.0;0.0;2026-01-26T16:26:07.625458;1.0;-0.0107;0.0074;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;2026-01-21T18:03:05.496373;0.0;0.0;0.0;['T2-P2A11', 'T2-P2A12'];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-P1A3;18.0396;31.301;0.2508;0.2214;0.0096;0.0161;2029.4126;494.5791;0.5809;0.0104;0;0.0;474;['автослияние'];3.0;0.0;2026-01-26T16:26:07.625460;1.0;-0.0534;0.0048;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;2026-01-21T18:03:05.496829;0.0;0.0;0.0;['T2-P1A31', 'T2-P1A32'];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2-P1A4;17.5412;30.4379;0.2791;0.245;0.0078;0.0136;1990.5793;468.3474;0.6425;0.0071;0;0.0;475;['автослияние'];3.0;0.0;2026-01-26T16:26:07.625467;1.0;-0.0411;0.0046;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;2026-01-21T18:03:05.497274;0.0;0.0;0.0;['T2-P1A41', 'T2-P1A42'];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
